YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3,Population,Latitude,Longitude,Centroid
2017,2017,MS,Mississippi,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,8.3,8.3,,,7.3,9.4,Overall,Overall,,,,,,28,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,2844658,32.566420,-89.593164,"{""type"":""Point"", ""coordinates"":[-89.593164,32.56642]}"
2016,2016,MS,Mississippi,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.9,7.9,,,6.9,9,Overall,Overall,,,,,,28,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,,2844658,32.566420,-89.593164,"{""type"":""Point"", ""coordinates"":[-89.593164,32.56642]}"
2017,2017,MS,Mississippi,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,14.2,14.2,,,13,15.4,Overall,Overall,,,,,,28,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,,2844658,32.566420,-89.593164,"{""type"":""Point"", ""coordinates"":[-89.593164,32.56642]}"
2013,2013,MS,Mississippi,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.7,2.7,,,2.3,3.3,Overall,Overall,,,,,,28,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,,2844658,32.566420,-89.593164,"{""type"":""Point"", ""coordinates"":[-89.593164,32.56642]}"
2015,2015,MS,Mississippi,BRFSS,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,,%,Crude Prevalence,38.7,38.7,,,36.9,40.6,Overall,Overall,,,,,,28,CVD,CVD5_0,CRDPREV,OVERALL,OVR,,,,,2844658,32.566420,-89.593164,"{""type"":""Point"", ""coordinates"":[-89.593164,32.56642]}"
2017,2017,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,,Number,195,195,,,,,Overall,Overall,,,,,,30,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2015,2015,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,17.3,17.3,,,14.8,19.9,Overall,Overall,,,,,,30,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2016,2016,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,,Number,160,160,,,,,Overall,Overall,,,,,,30,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2013,2013,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,,Number,150,150,,,,,Overall,Overall,,,,,,30,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2017,2017,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,18.6,18.6,,,16,21.2,Overall,Overall,,,,,,30,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2014,2014,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.2,12.2,,,10.2,14.3,Overall,Overall,,,,,,30,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2015,2015,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,15.7,15.7,,,13.3,18.1,Overall,Overall,,,,,,30,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2013,2013,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,14.8,14.8,,,12.4,17.1,Overall,Overall,,,,,,30,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2016,2016,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.6,13.6,,,11.4,15.8,Overall,Overall,,,,,,30,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2013,2013,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.0,13,,,10.8,15.2,Overall,Overall,,,,,,30,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2014,2014,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,14.7,14.7,,,12.3,17,Overall,Overall,,,,,,30,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2017,2017,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,16.1,16.1,,,13.7,18.5,Overall,Overall,,,,,,30,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2015,2015,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,,Number,179,179,,,,,Overall,Overall,,,,,,30,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2014,2014,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,,Number,150,150,,,,,Overall,Overall,,,,,,30,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2016,2016,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,15.3,15.3,,,13,17.7,Overall,Overall,,,,,,30,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2014,2018,MT,Montana,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,,Average Annual Number,2082,2082,,,,,Overall,Overall,,,,,,30,CAN,CAN4_2,AVGANNNMBR,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2015,2019,MT,Montana,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Age-adjusted Rate,148.2,148.2,,,145.2,151.1,Overall,Overall,,,,,,30,CAN,CAN4_2,AVGANNAGEADJRATE,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2013,2017,MT,Montana,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Crude Rate,201.0,201,,,197.1,204.9,Overall,Overall,,,,,,30,CAN,CAN4_2,AVGANNCRDRATE,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2013,2017,MT,Montana,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Age-adjusted Rate,154.3,154.3,,,151.2,157.4,Overall,Overall,,,,,,30,CAN,CAN4_2,AVGANNAGEADJRATE,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2014,2018,MT,Montana,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Age-adjusted Rate,151.3,151.3,,,148.3,154.3,Overall,Overall,,,,,,30,CAN,CAN4_2,AVGANNAGEADJRATE,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2015,2019,MT,Montana,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,,Average Annual Number,2089,2089,,,,,Overall,Overall,,,,,,30,CAN,CAN4_2,AVGANNNMBR,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2014,2018,MT,Montana,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Crude Rate,199.9,199.9,,,196.1,203.8,Overall,Overall,,,,,,30,CAN,CAN4_2,AVGANNCRDRATE,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2015,2019,MT,Montana,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Crude Rate,198.8,198.8,,,195,202.6,Overall,Overall,,,,,,30,CAN,CAN4_2,AVGANNCRDRATE,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2013,2017,MT,Montana,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,,Average Annual Number,2074,2074,,,,,Overall,Overall,,,,,,30,CAN,CAN4_2,AVGANNNMBR,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2013,2013,MT,Montana,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,6.5,6.5,,,5.9,7.2,Overall,Overall,,,,,,30,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2017,2017,MT,Montana,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,7.9,7.9,,,7,8.8,Overall,Overall,,,,,,30,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2015,2015,MT,Montana,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,5.7,5.7,,,5,6.5,Overall,Overall,,,,,,30,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2013,2013,MT,Montana,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Crude Prevalence,30.1,30.1,,,27.8,32.6,Overall,Overall,,,,,,30,ART,ART4_0,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2013,2013,MT,Montana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,8.6,8.6,,,7.9,9.4,Overall,Overall,,,,,,30,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2015,2015,MT,Montana,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Crude Prevalence,31.2,31.2,,,28.4,34.2,Overall,Overall,,,,,,30,ART,ART4_0,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2015,2015,MT,Montana,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,7.9,7.9,,,7,8.8,Overall,Overall,,,,,,30,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2014,2014,MT,Montana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.8,9.8,,,8.8,11,Overall,Overall,,,,,,30,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2016,2016,MT,Montana,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Age-adjusted Prevalence,27.9,27.9,,,24,32.1,Overall,Overall,,,,,,30,ART,ART4_0,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2013,2013,MT,Montana,BRFSS,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,28.9,28.9,,,27.5,30.3,Overall,Overall,,,,,,30,CVD,CVD5_0,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2014,2014,MT,Montana,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Age-adjusted Prevalence,28.3,28.3,,,24.3,32.8,Overall,Overall,,,,,,30,ART,ART4_0,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2017,2017,MT,Montana,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Crude Prevalence,31.5,31.5,,,28.6,34.5,Overall,Overall,,,,,,30,ART,ART4_0,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2013,2013,MT,Montana,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,7.7,7.7,,,7,8.4,Overall,Overall,,,,,,30,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2014,2014,MT,Montana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,9.6,9.6,,,8.6,10.6,Overall,Overall,,,,,,30,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2016,2016,MT,Montana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,8.5,8.5,,,7.6,9.6,Overall,Overall,,,,,,30,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2017,2017,MT,Montana,BRFSS,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.2,22.2,,,20.8,23.7,Overall,Overall,,,,,,30,CVD,CVD5_0,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2015,2015,MT,Montana,BRFSS,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,,%,Crude Prevalence,33.1,33.1,,,31.3,34.9,Overall,Overall,,,,,,30,CVD,CVD5_0,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2016,2016,MT,Montana,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.5,2.5,,,2.1,3.1,Overall,Overall,,,,,,30,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2013,2013,MT,Montana,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,5.9,5.9,,,5.3,6.6,Overall,Overall,,,,,,30,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2014,2014,MT,Montana,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.6,2.6,,,2.1,3.1,Overall,Overall,,,,,,30,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2016,2016,MT,Montana,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,8.1,8.1,,,7.3,9,Overall,Overall,,,,,,30,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2014,2014,MT,Montana,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,8.8,8.8,,,8,9.6,Overall,Overall,,,,,,30,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2017,2017,MT,Montana,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,6.2,6.2,,,5.5,7.1,Overall,Overall,,,,,,30,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2016,2016,MT,Montana,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,7.5,7.5,,,6.6,8.4,Overall,Overall,,,,,,30,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2013,2013,MT,Montana,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Age-adjusted Prevalence,28,28,,,23.9,32.5,Overall,Overall,,,,,,30,ART,ART4_0,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2014,2014,MT,Montana,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,6.8,6.8,,,6,7.6,Overall,Overall,,,,,,30,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2015,2015,MT,Montana,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.8,6.8,,,6.1,7.7,Overall,Overall,,,,,,30,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2015,2015,MT,Montana,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,5.0,5,,,4.3,5.8,Overall,Overall,,,,,,30,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2017,2017,MT,Montana,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.7,6.7,,,6,7.6,Overall,Overall,,,,,,30,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2013,2013,MT,Montana,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.8,6.8,,,6.2,7.4,Overall,Overall,,,,,,30,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2017,2017,MT,Montana,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Age-adjusted Prevalence,28.9,28.9,,,24.5,33.7,Overall,Overall,,,,,,30,ART,ART4_0,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2015,2015,MT,Montana,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Age-adjusted Prevalence,29.7,29.7,,,24.8,35,Overall,Overall,,,,,,30,ART,ART4_0,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2015,2015,MT,Montana,BRFSS,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.8,26.8,,,25,28.8,Overall,Overall,,,,,,30,CVD,CVD5_0,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2017,2017,MT,Montana,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.1,3.1,,,2.5,3.8,Overall,Overall,,,,,,30,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2015,2015,MT,Montana,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.5,2.5,,,2,3.1,Overall,Overall,,,,,,30,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2016,2016,MT,Montana,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.3,2.3,,,1.8,2.9,Overall,Overall,,,,,,30,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2016,2016,MT,Montana,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.9,6.9,,,6.2,7.7,Overall,Overall,,,,,,30,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2017,2017,MT,Montana,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,5.6,5.6,,,4.9,6.4,Overall,Overall,,,,,,30,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2013,2013,MT,Montana,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.5,2.5,,,2.1,3,Overall,Overall,,,,,,30,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2016,2016,MT,Montana,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,6.7,6.7,,,5.9,7.6,Overall,Overall,,,,,,30,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2014,2014,MT,Montana,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.3,2.3,,,1.9,2.9,Overall,Overall,,,,,,30,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2014,2014,MT,Montana,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.6,7.6,,,6.9,8.4,Overall,Overall,,,,,,30,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2014,2014,MT,Montana,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,6.1,6.1,,,5.3,6.9,Overall,Overall,,,,,,30,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2017,2017,MT,Montana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.2,9.2,,,8.2,10.3,Overall,Overall,,,,,,30,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
2015,2015,MT,Montana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.0,9,,,7.8,10.3,Overall,Overall,,,,,,30,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,,902195,46.813302,-111.209708,"{""type"":""Point"", ""coordinates"":[-111.209708,46.813302]}"
